time,target_pos,current_pos,force
2025-04-14 13:38:18,"[-3.73075499e-05 -3.82169941e-06 -4.49744519e-05 -3.73075499e-05
 -3.82169941e-06 -4.49744519e-05]","[-3.5075529012829065e-05, 0.0, -4.5951808715472e-05, -3.509270027279854e-05, 4.971931502950611e-06, -4.5932749344501644e-05]",[-0.00370734 -0.0026316  -0.00354267 -0.00370734 -0.0026316  -0.00354267]
2025-04-14 13:38:18,"[-3.85758036e-05 -4.13692092e-06 -4.42852073e-05 -3.85758036e-05
 -4.13692092e-06 -4.42852073e-05]","[-3.457895218161866e-05, 0.0, -4.709309359895997e-05, -3.46040069416631e-05, 4.5962169679114595e-06, -4.6983943320810795e-05]",[-0.0018646   0.00287504  0.00143665 -0.0018646   0.00287504  0.00143665]
2025-04-14 13:38:18,"[-3.99975284e-05 -4.71539479e-06 -4.33116211e-05 -3.99975284e-05
 -4.71539479e-06 -4.33116211e-05]","[-3.4082677302649245e-05, 0.0, -4.780618110089563e-05, -3.419846325414255e-05, 4.106016149307834e-06, -4.7745164920343086e-05]",[-0.00602642 -0.00320383 -0.00124048 -0.00602642 -0.00320383 -0.00124048]
2025-04-14 13:38:18,"[-4.11346301e-05 -5.85861190e-06 -4.24060870e-05 -4.11346301e-05
 -5.85861190e-06 -4.24060870e-05]","[-3.389220728422515e-05, 0.0, -4.8345547838835046e-05, -3.3839089155662805e-05, 3.534161351126386e-06, -4.823156996280886e-05]",[-0.00186438 -0.00640821 -0.00452489 -0.00186438 -0.00640821 -0.00452489]
2025-04-14 13:38:18,"[-4.23892093e-05 -6.66798629e-06 -4.19783056e-05 -4.23892093e-05
 -6.66798629e-06 -4.19783056e-05]","[-3.353833744768053e-05, 0.0, -4.853446444030851e-05, -3.3417774830013514e-05, 2.927631157945143e-06, -4.851910125580616e-05]",[-0.00585679  0.00218096 -0.00856537 -0.00585679  0.00218096 -0.00856537]
2025-04-14 13:38:18,"[-4.34485946e-05 -7.56088112e-06 -4.17590190e-05 -4.34485946e-05
 -7.56088112e-06 -4.17590190e-05]","[-3.308033774374053e-05, 0.0, -4.857051317230798e-05, -3.289855158072896e-05, 2.3255247469933238e-06, -4.856882515014149e-05]",[-0.00291427 -0.00190669 -0.00606889 -0.00291427 -0.00190669 -0.00606889]
2025-04-14 13:38:18,"[-4.37738762e-05 -8.39664990e-06 -4.11691699e-05 -4.37738762e-05
 -8.39664990e-06 -4.11691699e-05]","[-3.229059075238183e-05, 0.0, -4.856726809521206e-05, -3.2355157600250095e-05, 1.7808270058594644e-06, -4.8446945584146306e-05]",[ 0.00246648 -0.00063128 -0.00036063  0.00246648 -0.00063128 -0.00036063]
2025-04-14 13:38:18,"[-4.43479936e-05 -9.01215695e-06 -4.07236410e-05 -4.43479936e-05
 -9.01215695e-06 -4.07236410e-05]","[-3.165855378028937e-05, 0.0, -4.824914503842592e-05, -3.18375532515347e-05, 1.3182863085603458e-06, -4.8227415391011164e-05]",[-0.00702839  0.00094507 -0.00526519 -0.00702839  0.00094507 -0.00526519]
2025-04-14 13:38:18,"[-4.43519072e-05 -9.16382934e-06 -4.03844766e-05 -4.43519072e-05
 -9.16382934e-06 -4.03844766e-05]","[-3.143533831462264e-05, 0.0, -4.778795118909329e-05, -3.137589374091476e-05, 9.033389005708159e-07, -4.7923007514327765e-05]",[ 0.00098018  0.00342938 -0.00491324  0.00098018  0.00342938 -0.00491324]
2025-04-14 13:38:18,"[-4.42228962e-05 -9.25169006e-06 -4.06836305e-05 -4.42228962e-05
 -9.25169006e-06 -4.06836305e-05]","[-3.107545853708871e-05, 0.0, -4.7595673095202073e-05, -3.098084562225267e-05, 5.116447709951899e-07, -4.762480239151046e-05]",[-0.0031079  -0.0003541  -0.01025205 -0.0031079  -0.0003541  -0.01025205]
2025-04-14 13:38:18,"[-4.52417312e-05 -8.97975485e-06 -4.12502718e-05 -4.52417312e-05
 -8.97975485e-06 -4.12502718e-05]","[-3.0618306482210755e-05, 0.0, -4.723082383861765e-05, -3.066938370466232e-05, 1.472833872639967e-07, -4.736055780085735e-05]",[-0.01583624  0.00262886 -0.00689281 -0.01583624  0.00262886 -0.00689281]
2025-04-14 13:38:18,"[-4.52804290e-05 -8.01411919e-06 -4.13704842e-05 -4.52804290e-05
 -8.01411919e-06 -4.13704842e-05]","[-3.0441402486758307e-05, 0.0, -4.706503386842087e-05, -3.0486871764878742e-05, -1.7849666278380028e-07, -4.712021836894564e-05]","[4.76778210e-03 6.17499665e-03 5.59415891e-05 4.76778210e-03
 6.17499665e-03 5.59415891e-05]"
2025-04-14 13:38:18,"[-4.60590377e-05 -7.38758858e-06 -4.15457210e-05 -4.60590377e-05
 -7.38758858e-06 -4.15457210e-05]","[-3.0399454772123136e-05, 0.0, -4.6708420995855704e-05, -3.0476539905066602e-05, -4.404295452786755e-07, -4.6855286200297996e-05]",[-0.0119465  -0.00370964 -0.0047474  -0.0119465  -0.00370964 -0.0047474 ]
2025-04-14 13:38:18,"[-4.52737423e-05 -8.19488043e-06 -4.15125010e-05 -4.52737423e-05
 -8.19488043e-06 -4.15125010e-05]","[-3.0697650799993426e-05, 0.0, -4.6546054363716394e-05, -3.064473639824428e-05, -6.564212071680231e-07, -4.654443546314724e-05]",[ 0.01064383 -0.01476372 -0.00215762  0.01064383 -0.01476372 -0.00215762]
2025-04-14 13:38:18,"[-4.43979986e-05 -9.41935235e-06 -4.26537070e-05 -4.43979986e-05
 -9.41935235e-06 -4.26537070e-05]","[-3.114583159913309e-05, 0.0, -4.619155515683815e-05, -3.101957918261178e-05, -8.894667189451866e-07, -4.626797453965992e-05]",[-0.00323024 -0.00539493 -0.0158789  -0.00323024 -0.00539493 -0.0158789 ]
2025-04-14 13:38:18,"[-4.24009256e-05 -1.00246997e-05 -4.27884878e-05 -4.24009256e-05
 -1.00246997e-05 -4.27884878e-05]","[-3.1632363970857114e-05, 0.0, -4.603090928867459e-05, -3.160920095979236e-05, -1.195216782434727e-06, -4.605939466273412e-05]",[0.00721136 0.00463707 0.00522828 0.00721136 0.00463707 0.00522828]
2025-04-14 13:38:18,"[-4.17400523e-05 -1.09950363e-05 -4.30456233e-05 -4.17400523e-05
 -1.09950363e-05 -4.30456233e-05]","[-3.243334504077211e-05, 0.0, -4.598313898895867e-05, -3.238591307308525e-05, -1.5509822333115153e-06, -4.589296077028848e-05]",[-0.01660355 -0.00495504 -0.00556979 -0.01660355 -0.00495504 -0.00556979]
2025-04-14 13:38:18,"[-4.05563063e-05 -1.11416073e-05 -4.35152117e-05 -4.05563063e-05
 -1.11416073e-05 -4.35152117e-05]","[-3.337710950290784e-05, 0.0, -4.565986091620289e-05, -3.329359242343344e-05, -1.937336492119357e-06, -4.570744567899965e-05]",[ 0.00138516  0.00665298 -0.00655766  0.00138516  0.00665298 -0.00655766]
2025-04-14 13:38:18,"[-4.03635788e-05 -1.01407814e-05 -4.33114168e-05 -4.03635788e-05
 -1.01407814e-05 -4.33114168e-05]","[-3.435686812736094e-05, 0.0, -4.550866287900135e-05, -3.429451317060739e-05, -2.348245288885664e-06, -4.543909744825214e-05]",[-0.01337394  0.01028652  0.00214752 -0.01337394  0.01028652  0.00214752]
2025-04-14 13:38:18,"[-3.88708748e-05 -1.02727629e-05 -4.34602792e-05 -3.88708748e-05
 -1.02727629e-05 -4.34602792e-05]","[-3.534484494593926e-05, 0.0, -4.515946056926623e-05, -3.536157964845188e-05, -2.820278268700349e-06, -4.50588995590806e-05]",[ 0.00905977 -0.01184174 -0.00775582  0.00905977 -0.01184174 -0.00775582]
2025-04-14 13:38:18,"[-3.81124428e-05 -1.00657881e-05 -4.42417982e-05 -3.81124428e-05
 -1.00657881e-05 -4.42417982e-05]","[-3.6333847674541175e-05, 0.0, -4.4697335397358984e-05, -3.6465731682255864e-05, -3.3706512567732716e-06, -4.460612035472877e-05]",[-0.01048346  0.0022963  -0.01074703 -0.01048346  0.0022963  -0.01074703]
2025-04-14 13:38:18,"[-3.61333066e-05 -1.06524006e-05 -4.37804857e-05 -3.61333066e-05
 -1.06524006e-05 -4.37804857e-05]","[-3.7627203710144386e-05, 0.0, -4.420653931447305e-05, -3.758600360015407e-05, -3.989472133980598e-06, -4.414840805111453e-05]",[ 0.00877501 -0.00883896  0.00761338  0.00877501 -0.00883896  0.00761338]
2025-04-14 13:38:18,"[-3.41504242e-05 -1.33956496e-05 -4.22563611e-05 -3.41504242e-05
 -1.33956496e-05 -4.22563611e-05]","[-3.8755202695028856e-05, 0.0, -4.370899114292115e-05, -3.86721221730113e-05, -4.65213815914467e-06, -4.3689182348316535e-05]",[-0.0025863  -0.02292491  0.00648073 -0.0025863  -0.02292491  0.00648073]
2025-04-14 13:38:18,"[-3.22811669e-05 -1.61459514e-05 -4.12337811e-05 -3.22811669e-05
 -1.61459514e-05 -4.12337811e-05]","[-3.977704545832239e-05, -5.317059731169138e-06, -4.321037340559997e-05, -3.966423173551448e-05, -5.348352260625688e-06, -4.322447057347745e-05]",[-0.00355985 -0.00278172 -0.00847902 -0.00355985 -0.00278172 -0.00847902]
2025-04-14 13:38:18,"[-3.12342420e-05 -1.68026432e-05 -4.17669843e-05 -3.12342420e-05
 -1.68026432e-05 -4.17669843e-05]","[-4.046515823574737e-05, -5.953993877483299e-06, -4.2712141294032335e-05, -4.054870078107342e-05, -6.013445272401441e-06, -4.276751496945508e-05]",[-0.01051681  0.01794635 -0.01916992 -0.01051681  0.01794635 -0.01916992]
2025-04-14 13:38:18,"[-2.99133065e-05 -1.71156716e-05 -4.11899384e-05 -2.99133065e-05
 -1.71156716e-05 -4.11899384e-05]","[-4.1309067455586046e-05, -6.485306130343815e-06, -4.2214644054183736e-05, -4.1290706576546654e-05, -6.5989961512968875e-06, -4.236278618918732e-05]",[0.00014014 0.00142802 0.00665919 0.00014014 0.00142802 0.00665919]
2025-04-14 13:38:18,"[-3.00580505e-05 -1.68050388e-05 -3.79566669e-05 -3.00580505e-05
 -1.68050388e-05 -3.79566669e-05]","[-4.194966095383279e-05, -6.988584118516883e-06, -4.202310446999036e-05, -4.1950894228648394e-05, -7.088656275300309e-06, -4.20724245486781e-05]",[-0.01698766  0.00436853  0.02273178 -0.01698766  0.00436853  0.02273178]
2025-04-14 13:38:18,"[-3.16709619e-05 -1.56477633e-05 -3.67333773e-05 -3.16709619e-05
 -1.56477633e-05 -3.67333773e-05]","[-4.247492688591592e-05, -7.484063189622248e-06, -4.197338057565503e-05, -4.2565425246721134e-05, -7.411557817249559e-06, -4.1897328628692776e-05]",[-0.01775985  0.00694124 -0.02227885 -0.01775985  0.00694124 -0.02227885]
2025-04-14 13:38:18,"[-3.40179928e-05 -1.51145408e-05 -3.72981466e-05 -3.40179928e-05
 -1.51145408e-05 -3.72981466e-05]","[-4.296991028240882e-05, -7.671883395232726e-06, -4.1960600356105715e-05, -4.3159052438568324e-05, -7.545452263002517e-06, -4.17898190789856e-05]",[-0.01131475 -0.00722667 -0.02094228 -0.01131475 -0.00722667 -0.02094228]
2025-04-14 13:38:18,"[-3.59669822e-05 -1.56255875e-05 -3.88734383e-05 -3.59669822e-05
 -1.56255875e-05 -3.88734383e-05]","[-4.34567809861619e-05, -7.71756731410278e-06, -4.16522852901835e-05, -4.366963912616484e-05, -7.620226824656129e-06, -4.172868648311123e-05]",[-0.0005949  -0.01168753 -0.01411742 -0.0005949  -0.01168753 -0.01411742]
2025-04-14 13:38:18,"[-3.61808686e-05 -1.55486110e-05 -4.06920259e-05 -3.61808686e-05
 -1.55486110e-05 -4.06920259e-05]","[-4.394132338347845e-05, -7.726352123427205e-06, -4.1815746953943744e-05, -4.399030876811594e-05, -7.78745743446052e-06, -4.175604408374056e-05]",[ 0.01277984  0.00406215 -0.00710795  0.01277984  0.00406215 -0.00710795]
2025-04-14 13:38:18,"[-3.52936199e-05 -1.74143769e-05 -4.08146197e-05 -3.52936199e-05
 -1.74143769e-05 -4.08146197e-05]","[-4.411990084918216e-05, -8.030800927372184e-06, -4.1920582589227706e-05, -4.4035081373294815e-05, -8.090566552709788e-06, -4.188288585282862e-05]",[ 0.00728632 -0.0209438   0.01198144  0.00728632 -0.0209438   0.01198144]
2025-04-14 13:38:18,"[-3.40279598e-05 -1.94451961e-05 -3.93134663e-05 -3.40279598e-05
 -1.94451961e-05 -3.93134663e-05]","[-4.385189458844252e-05, -8.47392493596999e-06, -4.194802022539079e-05, -4.383518171380274e-05, -8.49010484671453e-06, -4.204326614853926e-05]",[ 0.00069838 -0.00432485  0.01209471  0.00069838 -0.00432485  0.01209471]
2025-04-14 13:38:18,"[-3.33306314e-05 -1.99960425e-05 -3.85919482e-05 -3.33306314e-05
 -1.99960425e-05 -3.85919482e-05]","[-4.340638770372607e-05, -8.952725693234242e-06, -4.226043893140741e-05, -4.346881542005576e-05, -8.937410711951088e-06, -4.22445846197661e-05]",[-0.00845328  0.0118398  -0.01097712 -0.00845328  0.0118398  -0.01097712]
2025-04-14 13:38:18,"[-3.52074653e-05 -1.94151096e-05 -4.14199445e-05 -3.52074653e-05
 -1.94151096e-05 -4.14199445e-05]","[-4.29155734309461e-05, -9.440386747883167e-06, -4.240347334416583e-05, -4.302533852751367e-05, -9.351987500849646e-06, -4.246309617883526e-05]",[-0.02872602  0.00904276 -0.03899358 -0.02872602  0.00904276 -0.03899358]
2025-04-14 13:38:18,"[-3.79494562e-05 -1.85508938e-05 -4.48425158e-05 -3.79494562e-05
 -1.85508938e-05 -4.48425158e-05]","[-4.241384885972366e-05, -9.624788617657032e-06, -4.274543243809603e-05, -4.2511070205364376e-05, -9.65267372521339e-06, -4.265245661372319e-05]",[-0.01311073  0.00118179 -0.01150174 -0.01311073  0.00118179 -0.01150174]
2025-04-14 13:38:18,"[-4.01402041e-05 -1.64991564e-05 -4.52124444e-05 -4.01402041e-05
 -1.64991564e-05 -4.52124444e-05]","[-4.191014159005135e-05, -9.668257007433567e-06, -4.289560820325278e-05, -4.1888517444022e-05, -9.818352737056557e-06, -4.2855859646806493e-05]",[0.00034649 0.01045223 0.02433089 0.00034649 0.01045223 0.02433089]
2025-04-14 13:38:18,"[-4.14871871e-05 -1.40939445e-05 -4.41989787e-05 -4.14871871e-05
 -1.40939445e-05 -4.41989787e-05]","[-4.11015898862388e-05, -9.980343747884035e-06, -4.293374513508752e-05, -4.113647446502e-05, -9.94099445961183e-06, -4.3058978917542845e-05]",[0.00332825 0.0029107  0.00912773 0.00332825 0.0029107  0.00912773]
2025-04-14 13:38:18,"[-4.28109831e-05 -1.29136869e-05 -4.39754475e-05 -4.28109831e-05
 -1.29136869e-05 -4.39754475e-05]","[-4.015288141090423e-05, -1.0424116226204205e-05, -4.294272730476223e-05, -4.0196115151047707e-05, -1.0245134035358205e-05, -4.3116844608448446e-05]",[-0.00459034 -0.01245633 -0.01181251 -0.00459034 -0.01245633 -0.01181251]
2025-04-14 13:38:18,"[-4.40549060e-05 -1.27424024e-05 -4.46433113e-05 -4.40549060e-05
 -1.27424024e-05 -4.46433113e-05]","[-3.916898640454747e-05, -1.0901798304985277e-05, -4.294415339245461e-05, -3.906550045940094e-05, -1.0902067515417002e-05, -4.296956103644334e-05]",[-0.00414427 -0.01079097 -0.01319973 -0.00414427 -0.01079097 -0.01319973]
2025-04-14 13:38:18,"[-4.39961216e-05 -1.27628163e-05 -4.59324270e-05 -4.39961216e-05
 -1.27628163e-05 -4.59324270e-05]","[-3.787204695981927e-05, -1.1693085070874076e-05, -4.263849768904038e-05, -3.784450746024959e-05, -1.17997988127172e-05, -4.274580714991316e-05]",[ 0.00799962 -0.00310558 -0.01101078  0.00799962 -0.00310558 -0.01101078]
2025-04-14 13:38:18,"[-4.40432149e-05 -1.28800996e-05 -4.67382769e-05 -4.40432149e-05
 -1.28800996e-05 -4.67382769e-05]","[-3.673839819384739e-05, -1.262723162653856e-05, -4.2496500100241974e-05, -3.6592846299754456e-05, -1.272624922421528e-05, -4.252250073477626e-05]",[-0.005429   -0.00225518 -0.00040514 -0.005429   -0.00225518 -0.00040514]
2025-04-14 13:38:18,"[-4.44920580e-05 -1.21977640e-05 -4.54399115e-05 -4.44920580e-05
 -1.21977640e-05 -4.54399115e-05]","[-3.540541001711972e-05, -1.3597677934740204e-05, -4.2154115362791345e-05, -3.540998659445904e-05, -1.3539002793550026e-05, -4.209367762086913e-05]",[-0.00844537  0.00664954  0.0159654  -0.00844537  0.00664954  0.0159654 ]
2025-04-14 13:38:18,"[-4.55553549e-05 -1.08040206e-05 -4.47673096e-05 -4.55553549e-05
 -1.08040206e-05 -4.47673096e-05]","[-3.4570366551633924e-05, -1.4271545296651311e-05, -4.139285738347098e-05, -3.449547875788994e-05, -1.4127571375865955e-05, -4.138809163123369e-05]",[-0.01081817  0.00623547 -0.01015244 -0.01081817  0.00623547 -0.01015244]
2025-04-14 13:38:18,"[-4.72492314e-05 -9.08560506e-06 -4.71112446e-05 -4.72492314e-05
 -9.08560506e-06 -4.71112446e-05]","[-3.398973058210686e-05, -1.450062063668156e-05, -4.076667391927913e-05, -3.401866342755966e-05, -1.4474749150394928e-05, -4.063650339958258e-05]",[-0.01139298  0.00286319 -0.0343058  -0.01139298  0.00286319 -0.0343058 ]
2025-04-14 13:38:18,"[-4.96398575e-05 -7.73679820e-06 -4.73950816e-05 -4.96398575e-05
 -7.73679820e-06 -4.73950816e-05]","[-3.378095061634667e-05, -1.4552043467119802e-05, -3.9933176594786346e-05, -3.387359538464807e-05, -1.4676562386739533e-05, -3.9996048144530505e-05]",[-0.01253936 -0.00374544  0.01471789 -0.01253936 -0.00374544  0.01471789]
2025-04-14 13:38:18,"[-5.10308743e-05 -6.49031262e-06 -4.78219628e-05 -5.10308743e-05
 -6.49031262e-06 -4.78219628e-05]","[-3.403613663977012e-05, -1.4862667740089819e-05, -3.9594957343069836e-05, -3.397932960069738e-05, -1.4834757166681811e-05, -3.967923476011492e-05]",[ 0.00383679 -0.00112249 -0.00631187  0.00383679 -0.00112249 -0.00631187]
2025-04-14 13:38:18,"[-5.13861270e-05 -5.47260936e-06 -4.82384621e-05 -5.13861270e-05
 -5.47260936e-06 -4.82384621e-05]","[-3.416839172132313e-05, -1.4997514881542884e-05, -3.9815029595047235e-05, -3.422005465836264e-05, -1.5106671526154969e-05, -3.97119001718238e-05]",[ 0.00455905 -0.00231361 -0.00489182  0.00455905 -0.00231361 -0.00489182]
2025-04-14 13:38:18,"[-5.34671492e-05 -3.26993534e-06 -4.65026393e-05 -5.34671492e-05
 -3.26993534e-06 -4.65026393e-05]","[-3.4206354030175135e-05, -1.5635085219400935e-05, -3.9936807297635823e-05, -3.4337295801378787e-05, -1.561929821036756e-05, -3.977305459557101e-05]",[-0.02257393  0.0118113   0.01649113 -0.02257393  0.0118113   0.01649113]
2025-04-14 13:38:18,"[-5.38532446e-05 -1.22236321e-06 -4.43345405e-05 -5.38532446e-05
 -1.22236321e-06 -4.43345405e-05]","[-3.421961082494818e-05, -1.622184572624974e-05, -3.966561416746117e-05, -3.4278567909495905e-05, -1.630355473025702e-05, -3.968185410485603e-05]",[ 0.01056204 -0.00077668  0.00054041  0.01056204 -0.00077668  0.00054041]
2025-04-14 13:38:18,"[-5.35173254e-05  1.41922249e-07 -4.36819722e-05 -5.35173254e-05
  1.41922249e-07 -4.36819722e-05]","[-3.4226293792016804e-05, -1.7038164514815435e-05, -3.953557461500168e-05, -3.424708847887814e-05, -1.6955913451965898e-05, -3.968505188822746e-05]",[ 0.00164177 -0.00593132 -0.01850471  0.00164177 -0.00593132 -0.01850471]
2025-04-14 13:38:18,"[-5.38314329e-05  2.62031647e-06 -4.26934962e-05 -5.38314329e-05
  2.62031647e-06 -4.26934962e-05]","[-3.453628596616909e-05, -1.7365278836223297e-05, -4.0114620787790045e-05, -3.4504228096921e-05, -1.742379754432477e-05, -4.0093706047628075e-05]",[-0.01168404  0.01183742 -0.00068284 -0.01168404  0.01183742 -0.00068284]
2025-04-14 13:38:18,"[-5.47337644e-05  5.93347026e-06 -4.11806127e-05 -5.47337644e-05
  5.93347026e-06 -4.11806127e-05]","[-3.529185050865635e-05, -1.7441103409510106e-05, -4.069619535584934e-05, -3.513724368531257e-05, -1.759697261149995e-05, -4.081625593244098e-05]",[-0.01142244  0.00984882  0.00146896 -0.01142244  0.00984882  0.00146896]
2025-04-14 13:38:18,"[-5.39780558e-05  9.28247474e-06 -4.03875889e-05 -5.39780558e-05
  9.28247474e-06 -4.03875889e-05]","[-3.62243372364901e-05, -1.745183726598043e-05, -4.1520819650031626e-05, -3.6017696402268484e-05, -1.7392580048181117e-05, -4.151889879722148e-05]",[ 0.01065586  0.00260843 -0.01056022  0.01065586  0.00260843 -0.01056022]
2025-04-14 13:38:18,"[-5.45919557e-05  1.23857569e-05 -3.98050056e-05 -5.45919557e-05
  1.23857569e-05 -3.98050056e-05]","[-3.7201687518972903e-05, -1.683567461441271e-05, -4.216451998217963e-05, -3.7034202250652015e-05, -1.6876141671673395e-05, -4.2041534470627084e-05]",[-0.01871604  0.00014553 -0.00574665 -0.01871604  0.00014553 -0.00574665]
2025-04-14 13:38:18,"[-5.47348120e-05  1.53036672e-05 -3.84863907e-05 -5.47348120e-05
  1.53036672e-05 -3.84863907e-05]","[-3.818954428425059e-05, -1.6238638636423275e-05, -4.239324334776029e-05, -3.811937858699821e-05, -1.624176547920797e-05, -4.2467629100428894e-05]",[-0.00105571  0.0009365   0.00367111 -0.00105571  0.0009365   0.00367111]
2025-04-14 13:38:18,"[-5.31628764e-05  1.69522277e-05 -3.66655014e-05 -5.31628764e-05
  1.69522277e-05 -3.66655014e-05]","[-3.91790053981822e-05, -1.570958374941256e-05, -4.275692845112644e-05, -3.91687972296495e-05, -1.56483019964071e-05, -4.29357860411983e-05]",[ 0.01160301 -0.00970418  0.00183341  0.01160301 -0.00970418  0.00183341]
2025-04-14 13:38:18,"[-5.16908684e-05  1.95346434e-05 -3.44406877e-05 -5.16908684e-05
  1.95346434e-05 -3.44406877e-05]","[-4.0167797124013305e-05, -1.5199084373307414e-05, -4.352249743533321e-05, -4.007692768936977e-05, -1.514771611255128e-05, -4.349566006567329e-05]",[-0.0055296   0.01185805  0.00128314 -0.0055296   0.01185805  0.00128314]
2025-04-14 13:38:18,"[-5.08065555e-05  2.09619400e-05 -3.22487014e-05 -5.08065555e-05
  2.09619400e-05 -3.22487014e-05]","[-4.085022010258399e-05, -1.4694230230816174e-05, -4.4148611777927727e-05, -4.08659216191154e-05, -1.4695194295200054e-05, -4.398746386868879e-05]",[-0.01031003 -0.00830652 -0.00265994 -0.01031003 -0.00830652 -0.00265994]
2025-04-14 13:38:18,"[-4.98221681e-05  2.20869404e-05 -3.04569108e-05 -4.98221681e-05
  2.20869404e-05 -3.04569108e-05]","[-4.13902998843696e-05, -1.4191625268722419e-05, -4.437064490048215e-05, -4.1549541492713615e-05, -1.4276901310950052e-05, -4.4311018427833915e-05]",[-0.00363775 -0.00021312 -0.00613083 -0.00363775 -0.00021312 -0.00613083]
2025-04-14 13:38:18,"[-4.91064271e-05  2.20553666e-05 -2.81543674e-05 -4.91064271e-05
  2.20553666e-05 -2.81543674e-05]","[-4.21980548708234e-05, -1.3690353625861462e-05, -4.473056469578296e-05, -4.229266778565943e-05, -1.3714691704080906e-05, -4.4654963858192787e-05]",[-0.00717649 -0.00879455  0.00295773 -0.00717649 -0.00879455  0.00295773]
2025-04-14 13:38:18,"[-4.90643619e-05  2.24548645e-05 -2.70931857e-05 -4.90643619e-05
  2.24548645e-05 -2.70931857e-05]","[-4.313669342081994e-05, -1.2884993338957429e-05, -4.518805508268997e-05, -4.328074282966554e-05, -1.2912219062855002e-05, -4.507955236476846e-05]",[-0.01128953  0.00650047 -0.01407778 -0.01128953  0.00650047 -0.01407778]
2025-04-14 13:38:18,"[-4.89704749e-05  2.28363074e-05 -2.67461080e-05 -4.89704749e-05
  2.28363074e-05 -2.67461080e-05]","[-4.44136603618972e-05, -1.1939571777475066e-05, -4.567051655612886e-05, -4.446006641956046e-05, -1.1965733392571565e-05, -4.553160397335887e-05]",[-0.00436719  0.00226468 -0.00931977 -0.00436719  0.00226468 -0.00931977]
2025-04-14 13:38:19,"[-4.84732866e-05  2.33572647e-05 -2.61084865e-05 -4.84732866e-05
  2.33572647e-05 -2.61084865e-05]","[-4.5534248783951625e-05, -1.0958888196910266e-05, -4.615905345417559e-05, -4.566254938254133e-05, -1.0949431271001231e-05, -4.597990482579917e-05]",[-0.00081709  0.0038695   0.00040437 -0.00081709  0.0038695   0.00040437]
2025-04-14 13:38:19,"[-4.79888235e-05  2.29161807e-05 -2.61054787e-05 -4.79888235e-05
  2.29161807e-05 -2.61054787e-05]","[-4.6856301196385175e-05, -9.970197424991056e-06, -4.6343608119059354e-05, -4.6875538828317076e-05, -9.849347406998277e-06, -4.6296183427330106e-05]",[-0.00472599 -0.00702421 -0.00863818 -0.00472599 -0.00702421 -0.00863818]
2025-04-14 13:38:19,"[-4.70797995e-05  2.18423550e-05 -2.63625091e-05 -4.70797995e-05
  2.18423550e-05 -2.63625091e-05]","[-4.7986413846956566e-05, -8.675398930790834e-06, -4.638704558601603e-05, -4.808833546121605e-05, -8.587398042436689e-06, -4.629905743058771e-05]",[-0.00031104 -0.00425634 -0.00520943 -0.00031104 -0.00425634 -0.00520943]
2025-04-14 13:38:19,"[-4.62077518e-05  2.05388890e-05 -2.61415998e-05 -4.62077518e-05
  2.05388890e-05 -2.61415998e-05]","[-4.9003661843016744e-05, -7.240411378006684e-06, -4.608875315170735e-05, -4.916558464174159e-05, -7.22043887435575e-06, -4.60261944681406e-05]",[-0.00462323 -0.00064908  0.00201463 -0.00462323 -0.00064908  0.00201463]
2025-04-14 13:38:19,"[-4.57655153e-05  1.92199470e-05 -2.55452461e-05 -4.57655153e-05
  1.92199470e-05 -2.55452461e-05]","[-4.9990794650511816e-05, -5.770510597358225e-06, -4.564008122542873e-05, -5.0069953431375325e-05, -5.743593646911904e-06, -4.560058005154133e-05]",[-0.00848286  0.0012474   0.00125074 -0.00848286  0.0012474   0.00125074]
2025-04-14 13:38:19,"[-4.57144073e-05  1.81791380e-05 -2.50043232e-05 -4.57144073e-05
  1.81791380e-05 -2.50043232e-05]","[-5.096939639770426e-05, 0.0, -4.515297769103199e-05, -5.088740726932883e-05, -4.0668578549230006e-06, -4.50346342404373e-05]",[-0.00826672  0.00404385 -0.00281066 -0.00826672  0.00404385 -0.00281066]
2025-04-14 13:38:19,"[-4.58399766e-05  1.65221758e-05 -2.48427079e-05 -4.58399766e-05
  1.65221758e-05 -2.48427079e-05]","[-5.163996684132144e-05, 0.0, -4.435141454450786e-05, -5.158255225978792e-05, -2.1123792066646274e-06, -4.435258233570494e-05]",[-0.00631266 -0.00486402 -0.00602305 -0.00631266 -0.00486402 -0.00602305]
2025-04-14 13:38:19,"[-4.63565929e-05  1.52969574e-05 -2.47948956e-05 -4.63565929e-05
  1.52969574e-05 -2.47948956e-05]","[-5.216813588049263e-05, 0.0, -4.371223985799588e-05, -5.216421413933858e-05, 7.773769539198838e-08, -4.362862455309369e-05]",[-0.00855725  0.00514117 -0.00354149 -0.00855725  0.00514117 -0.00354149]
2025-04-14 13:38:19,"[-4.69776280e-05  1.38428521e-05 -2.52699842e-05 -4.69776280e-05
  1.38428521e-05 -2.52699842e-05]","[-5.2659168432001024e-05, 0.0, -4.287296542315744e-05, -5.2679759392049164e-05, 2.4480605134158395e-06, -4.287083720555529e-05]",[-0.00593816 -0.00137178 -0.00768459 -0.00593816 -0.00137178 -0.00768459]
